2017-03-12 18:16:08,106050_6..N01R,6,2,615N,1489357179
2017-03-12 18:16:08,106200_6..S01R,6,0,624S,1489356999
2017-03-12 18:16:08,106200_6..S01R,6,1,625S,1489357089
2017-03-12 18:16:08,106200_6..S01R,6,2,626S,1489357209
2017-03-12 18:16:08,106850_6..N01R,6,0,623N,1489356946
2017-03-12 18:16:08,106850_6..N01R,6,1,622N,1489357036
2017-03-12 18:16:08,106850_6..N01R,6,2,621N,1489357126
2017-03-12 18:16:08,107000_6..S01R,6,0,619S,1489356981
2017-03-12 18:16:08,107000_6..S01R,6,1,621S,1489357161
2017-03-12 18:16:08,107000_6..S01R,6,2,622S,1489357251
2017-03-12 18:16:08,107650_6..N01R,6,0,628N,1489356967
2017-03-12 18:16:08,107650_6..N01R,6,1,627N,1489357087
2017-03-12 18:16:08,107650_6..N01R,6,2,626N,1489357177
2017-03-12 18:16:08,107800_6..S01R,6,0,613S,1489356986
2017-03-12 18:16:08,107800_6..S01R,6,1,614S,1489357076
2017-03-12 18:16:08,107800_6..S01R,6,2,615S,1489357196
2017-03-12 18:16:08,108450_6..N01R,6,0,633N,1489356974
2017-03-12 18:16:08,108450_6..N01R,6,1,632N,1489357034
2017-03-12 18:16:08,108450_6..N01R,6,2,631N,1489357154
2017-03-12 18:16:08,108600_6..S01R,6,0,609S,1489357033
2017-03-12 18:16:08,108600_6..S01R,6,1,610S,1489357123
2017-03-12 18:16:08,108600_6..S01R,6,2,611S,1489357183
2017-03-12 18:16:08,109250_6..N01R,6,0,636N,1489357045
2017-03-12 18:16:08,109250_6..N01R,6,1,635N,1489357135
2017-03-12 18:16:08,109250_6..N01R,6,2,634N,1489357255
2017-03-12 18:16:08,109400_6..S01R,6,0,602S,1489356961
2017-03-12 18:16:08,109400_6..S01R,6,1,603S,1489357051
2017-03-12 18:16:08,109400_6..S01R,6,2,604S,1489357141
2017-03-12 18:16:08,110050_6..N01R,6,0,640N,0
2017-03-12 18:16:08,110050_6..N01R,6,1,639N,1489357350
2017-03-12 18:16:08,110050_6..N01R,6,2,638N,1489357440
2017-03-12 18:16:08,110200_6..S01R,6,0,601S,0
2017-03-12 18:16:08,110200_6..S01R,6,1,602S,1489357470
2017-03-12 18:16:08,110200_6..S01R,6,2,603S,1489357560
2017-03-12 18:16:08,110850_6..N01R,6,0,640N,0
2017-03-12 18:16:08,110850_6..N01R,6,1,639N,1489357830
2017-03-12 18:16:08,110850_6..N01R,6,2,638N,1489357920
2017-03-12 18:16:08,111150_6..S01R,6,0,601S,0
2017-03-12 18:16:08,111150_6..S01R,6,1,602S,1489358040
2017-03-12 18:16:08,111150_6..S01R,6,2,603S,1489358130
2017-03-12 18:16:08,111650_6..N01R,6,0,640N,0
2017-03-12 18:16:08,111650_6..N01R,6,1,639N,1489358310
2017-03-12 18:16:08,111650_6..N01R,6,2,638N,1489358400
2017-03-12 18:16:08,112150_6..S01R,6,0,601S,0
2017-03-12 18:16:08,112150_6..S01R,6,1,602S,1489358640
2017-03-12 18:16:08,112150_6..S01R,6,2,603S,1489358730
2017-03-12 18:16:08,112450_6..N01R,6,0,640N,0
2017-03-12 18:16:08,112450_6..N01R,6,1,639N,1489358790
2017-03-12 18:16:08,112450_6..N01R,6,2,638N,1489358880
2017-03-12 18:16:08,109500_GS.N01R,GS,0,902N,1489357009
2017-03-12 18:16:08,109900_GS.S01R,GS,0,902S,0
2017-03-12 18:16:08,109900_GS.S01R,GS,1,901S,1489357230
2017-03-12 18:16:08,110000_GS.N03R,GS,0,901N,0
2017-03-12 18:16:08,110000_GS.N03R,GS,1,902N,1489357290
2017-03-12 18:16:08,110400_GS.S03R,GS,0,902S,0
2017-03-12 18:16:08,110400_GS.S03R,GS,1,901S,1489357530
2017-03-12 18:16:08,110500_GS.N01R,GS,0,901N,0
2017-03-12 18:16:08,110500_GS.N01R,GS,1,902N,1489357590
2017-03-12 18:16:08,110900_GS.S01R,GS,0,902S,0
2017-03-12 18:16:08,110900_GS.S01R,GS,1,901S,1489357830
2017-03-12 18:16:08,111000_GS.N03R,GS,0,901N,0
2017-03-12 18:16:08,111000_GS.N03R,GS,1,902N,1489357890
2017-03-12 18:16:08,111400_GS.S03R,GS,0,902S,0
2017-03-12 18:16:08,111400_GS.S03R,GS,1,901S,1489358130
2017-03-12 18:16:08,111500_GS.N01R,GS,0,901N,0
2017-03-12 18:16:08,111500_GS.N01R,GS,1,902N,1489358190
2017-03-12 18:16:08,111900_GS.S01R,GS,0,902S,0
2017-03-12 18:16:08,111900_GS.S01R,GS,1,901S,1489358430
2017-03-12 18:16:08,112000_GS.N03R,GS,0,901N,0
2017-03-12 18:16:08,112000_GS.N03R,GS,1,902N,1489358490
2017-03-12 18:16:08,112400_GS.S03R,GS,0,902S,0
2017-03-12 18:16:08,112400_GS.S03R,GS,1,901S,1489358730
2017-03-12 18:16:08,112500_GS.N01R,GS,0,901N,0
2017-03-12 18:16:08,112500_GS.N01R,GS,1,902N,1489358790
